rental_id,inventory_id,customer_id,staff_id,rental_date_year,rental_date_month,rental_date_day,rental_date_hour,rental_date_minute,rental_date_second,return_date_year,return_date_month,return_date_day,return_date_hour,return_date_minute,return_date_second,last_update_year,last_update_month,last_update_day,last_update_hour,last_update_minute,last_update_second
13743,3693,57,1,2005,8,20,10,51,27,2005,8,24,15,54,27,2021,3,6,15,55,34
13744,2962,408,2,2005,8,20,10,51,45,2005,8,25,6,42,45,2021,3,6,15,55,34
13745,1264,142,1,2005,8,20,10,53,49,2005,8,25,13,25,49,2021,3,6,15,55,34
13746,3742,520,2,2005,8,20,10,55,28,2005,8,25,7,48,28,2021,3,6,15,55,34
13747,3332,74,1,2005,8,20,10,56,6,2005,8,29,10,29,6,2021,3,6,15,55,34
13748,2198,410,1,2005,8,20,10,59,54,2005,8,23,12,33,54,2021,3,6,15,55,34
13749,2811,282,1,2005,8,20,11,0,37,2005,8,26,12,4,37,2021,3,6,15,55,34
13750,3363,246,2,2005,8,20,11,11,42,2005,8,29,16,16,42,2021,3,6,15,55,34
13751,185,105,2,2005,8,20,11,17,3,2005,8,22,14,12,3,2021,3,6,15,55,34
13752,1794,77,2,2005,8,20,11,17,45,2005,8,29,13,25,45,2021,3,6,15,55,34
13753,3746,495,1,2006,2,14,15,16,3,,,,,,,2021,3,6,15,55,34
13754,1740,108,1,2005,8,20,11,18,8,2005,8,22,11,55,8,2021,3,6,15,55,34
13755,1927,342,2,2005,8,20,11,18,53,2005,8,27,6,51,53,2021,3,6,15,55,34
13756,1146,252,2,2006,2,14,15,16,3,,,,,,,2021,3,6,15,55,34
13757,1147,14,2,2005,8,20,11,20,12,2005,8,23,10,14,12,2021,3,6,15,55,34
13758,864,255,2,2005,8,20,11,21,26,2005,8,29,14,37,26,2021,3,6,15,55,35
13759,595,269,1,2005,8,20,11,24,48,2005,8,29,10,29,48,2021,3,6,15,55,35
13760,3459,436,2,2005,8,20,11,26,33,2005,8,27,11,12,33,2021,3,6,15,55,35
13761,3149,376,2,2005,8,20,11,28,50,2005,8,21,12,5,50,2021,3,6,15,55,35
13762,451,566,1,2005,8,20,11,29,32,2005,8,23,17,25,32,2021,3,6,15,55,35
13763,4171,469,1,2005,8,20,11,37,56,2005,8,26,13,12,56,2021,3,6,15,55,35
13764,989,386,1,2005,8,20,11,38,16,2005,8,27,8,1,16,2021,3,6,15,55,35
13765,2104,219,1,2005,8,20,11,39,0,2005,8,21,6,5,0,2021,3,6,15,55,35
13766,1313,189,2,2005,8,20,11,42,1,2005,8,27,13,44,1,2021,3,6,15,55,35
13767,2739,506,1,2005,8,20,11,43,36,2005,8,22,17,10,36,2021,3,6,15,55,35
13768,3847,198,2,2005,8,20,11,43,43,2005,8,27,7,56,43,2021,3,6,15,55,35
13769,2868,56,1,2005,8,20,11,43,52,2005,8,28,13,19,52,2021,3,6,15,55,35
13770,998,538,1,2005,8,20,11,45,54,2005,8,22,17,8,54,2021,3,6,15,55,35
13771,2278,512,1,2005,8,20,11,47,21,2005,8,22,17,9,21,2021,3,6,15,55,35
13772,2038,387,2,2005,8,20,11,47,52,2005,8,28,5,50,52,2021,3,6,15,55,35
13773,3389,64,1,2005,8,20,11,50,14,2005,8,26,12,35,14,2021,3,6,15,55,35
13774,735,244,2,2005,8,20,11,54,1,2005,8,22,13,25,1,2021,3,6,15,55,35
13775,1858,116,2,2005,8,20,11,56,30,2005,8,28,12,48,30,2021,3,6,15,55,35
13776,2439,137,1,2005,8,20,11,57,6,2005,8,26,10,55,6,2021,3,6,15,55,35
13777,3587,29,1,2005,8,20,12,3,35,2005,8,27,10,13,35,2021,3,6,15,55,35
13778,2385,539,1,2005,8,20,12,3,44,2005,8,28,12,9,44,2021,3,6,15,55,35
13779,63,440,2,2005,8,20,12,3,54,2005,8,28,15,24,54,2021,3,6,15,55,35
13780,1775,14,2,2006,2,14,15,16,3,,,,,,,2021,3,6,15,55,35
13781,971,368,2,2005,8,20,12,6,45,2005,8,26,6,50,45,2021,3,6,15,55,35
13782,577,305,2,2005,8,20,12,9,26,2005,8,23,8,31,26,2021,3,6,15,55,35
13783,2643,28,2,2005,8,20,12,11,3,2005,8,21,15,53,3,2021,3,6,15,55,35
13784,3087,431,1,2005,8,20,12,11,28,2005,8,25,8,11,28,2021,3,6,15,55,35
13785,379,453,1,2005,8,20,12,11,46,2005,8,21,6,39,46,2021,3,6,15,55,35
13786,515,94,2,2005,8,20,12,13,24,2005,8,28,7,24,24,2021,3,6,15,55,35
13787,253,188,2,2005,8,20,12,15,23,2005,8,27,6,24,23,2021,3,6,15,55,35
13788,3177,393,2,2005,8,20,12,15,41,2005,8,28,16,28,41,2021,3,6,15,55,35
13789,2523,53,1,2005,8,20,12,16,38,2005,8,25,7,29,38,2021,3,6,15,55,35
13790,1385,11,1,2005,8,20,12,17,27,2005,8,25,12,20,27,2021,3,6,15,55,35
13791,1890,67,1,2005,8,20,12,21,5,2005,8,22,17,58,5,2021,3,6,15,55,35
13792,4157,78,1,2005,8,20,12,21,37,2005,8,27,14,28,37,2021,3,6,15,55,35
13793,2598,424,2,2005,8,20,12,22,4,2005,8,27,9,51,4,2021,3,6,15,55,35
13794,2148,557,2,2005,8,20,12,25,32,2005,8,23,6,38,32,2021,3,6,15,55,35
13795,2837,331,1,2005,8,20,12,32,9,2005,8,21,17,28,9,2021,3,6,15,55,35
13796,28,209,2,2005,8,20,12,32,32,2005,8,29,10,48,32,2021,3,6,15,55,35
13797,2857,529,1,2005,8,20,12,33,36,2005,8,25,18,3,36,2021,3,6,15,55,35
13798,526,15,2,2006,2,14,15,16,3,,,,,,,2021,3,6,15,55,35
13799,4413,196,1,2005,8,20,12,36,42,2005,8,28,8,47,42,2021,3,6,15,55,35
13800,1552,407,1,2005,8,20,12,40,48,2005,8,22,15,6,48,2021,3,6,15,55,35
13801,1464,433,1,2005,8,20,12,40,53,2005,8,21,16,29,53,2021,3,6,15,55,35
13802,2079,156,2,2005,8,20,12,44,53,2005,8,22,9,18,53,2021,3,6,15,55,35
13803,1084,486,2,2005,8,20,12,46,17,2005,8,24,15,44,17,2021,3,6,15,55,35
13804,2232,19,2,2005,8,20,12,46,32,2005,8,29,14,4,32,2021,3,6,15,55,35
13805,349,454,1,2005,8,20,12,53,12,2005,8,27,15,21,12,2021,3,6,15,55,35
13806,444,341,1,2005,8,20,12,53,46,2005,8,21,10,36,46,2021,3,6,15,55,35
13807,3822,4,2,2005,8,20,12,55,40,2005,8,28,9,6,40,2021,3,6,15,55,35
13808,3689,262,2,2005,8,20,12,55,43,2005,8,29,11,1,43,2021,3,6,15,55,35
13809,1597,207,1,2005,8,20,12,56,3,2005,8,27,11,58,3,2021,3,6,15,55,35
13810,2228,450,1,2005,8,20,12,59,38,2005,8,21,17,40,38,2021,3,6,15,55,35
13811,1235,168,1,2005,8,20,13,0,30,2005,8,24,10,18,30,2021,3,6,15,55,35
13812,2788,122,2,2005,8,20,13,1,43,2005,8,22,16,32,43,2021,3,6,15,55,35
13813,601,455,1,2005,8,20,13,3,26,2005,8,25,8,42,26,2021,3,6,15,55,35
13814,2129,436,2,2005,8,20,13,7,23,2005,8,22,16,23,23,2021,3,6,15,55,35
13815,3388,582,2,2005,8,20,13,8,53,2005,8,29,13,11,53,2021,3,6,15,55,35
13816,273,27,1,2005,8,20,13,13,56,2005,8,25,9,46,56,2021,3,6,15,55,35
13817,1935,293,2,2005,8,20,13,15,30,2005,8,22,18,48,30,2021,3,6,15,55,35
13818,1283,495,1,2005,8,20,13,20,9,2005,8,21,18,41,9,2021,3,6,15,55,35
13819,1459,296,2,2005,8,20,13,23,15,2005,8,22,16,2,15,2021,3,6,15,55,35
13820,3191,81,1,2005,8,20,13,26,37,2005,8,27,14,5,37,2021,3,6,15,55,35
13821,2402,355,1,2005,8,20,13,33,47,2005,8,25,18,9,47,2021,3,6,15,55,35
13822,807,499,1,2005,8,20,13,39,28,2005,8,24,7,40,28,2021,3,6,15,55,35
13823,3875,89,1,2005,8,20,13,42,10,2005,8,22,18,45,10,2021,3,6,15,55,35
13824,2845,413,1,2005,8,20,13,43,12,2005,8,22,17,26,12,2021,3,6,15,55,35
13825,2135,167,1,2005,8,20,13,43,22,2005,8,29,19,13,22,2021,3,6,15,55,35
13826,401,436,1,2005,8,20,13,46,38,2005,8,29,13,7,38,2021,3,6,15,55,35
13827,1103,342,1,2005,8,20,13,47,19,2005,8,28,9,13,19,2021,3,6,15,55,35
13828,2391,450,2,2005,8,20,13,49,52,2005,8,25,7,49,52,2021,3,6,15,55,35
13829,3980,146,2,2005,8,20,13,50,17,2005,8,24,11,30,17,2021,3,6,15,55,35
13830,2874,61,1,2005,8,20,13,57,59,2005,8,25,11,29,59,2021,3,6,15,55,35
13831,570,480,1,2005,8,20,13,59,35,2005,8,24,12,50,35,2021,3,6,15,55,35
13832,3299,29,1,2005,8,20,14,0,25,2005,8,28,10,11,25,2021,3,6,15,55,35
13833,792,175,2,2005,8,20,14,0,29,2005,8,29,12,1,29,2021,3,6,15,55,35
13834,875,426,1,2005,8,20,14,3,8,2005,8,22,10,12,8,2021,3,6,15,55,35
13835,3738,143,2,2005,8,20,14,6,33,2005,8,26,12,15,33,2021,3,6,15,55,35
13836,4271,375,2,2005,8,20,14,18,16,2005,8,21,18,13,16,2021,3,6,15,55,35
13837,3220,67,2,2005,8,20,14,19,3,2005,8,22,16,25,3,2021,3,6,15,55,35
13838,1134,437,2,2005,8,20,14,22,46,2005,8,29,12,28,46,2021,3,6,15,55,35
13839,1056,437,2,2005,8,20,14,23,16,2005,8,26,19,11,16,2021,3,6,15,55,35
13840,1211,40,1,2005,8,20,14,23,20,2005,8,28,11,53,20,2021,3,6,15,55,35
13841,3277,203,1,2005,8,20,14,25,18,2005,8,29,15,49,18,2021,3,6,15,55,35
13842,4337,180,1,2005,8,20,14,29,37,2005,8,29,18,19,37,2021,3,6,15,55,35
13843,3058,308,2,2005,8,20,14,30,1,2005,8,27,10,6,1,2021,3,6,15,55,35
13844,983,179,1,2005,8,20,14,30,26,2005,8,29,17,8,26,2021,3,6,15,55,35
13845,3993,559,1,2005,8,20,14,31,21,2005,8,29,18,29,21,2021,3,6,15,55,35
13846,3289,257,1,2005,8,20,14,32,31,2005,8,28,16,58,31,2021,3,6,15,55,35
13847,2647,82,1,2005,8,20,14,33,59,2005,8,25,8,49,59,2021,3,6,15,55,35
13848,802,447,1,2005,8,20,14,37,49,2005,8,25,13,15,49,2021,3,6,15,55,35
13849,3774,261,2,2005,8,20,14,42,34,2005,8,24,13,9,34,2021,3,6,15,55,35
13850,3030,546,2,2005,8,20,14,43,3,2005,8,27,11,41,3,2021,3,6,15,55,35
13851,3278,80,1,2005,8,20,14,44,22,2005,8,22,18,10,22,2021,3,6,15,55,35
13852,85,535,2,2005,8,20,14,45,23,2005,8,22,16,47,23,2021,3,6,15,55,35
13853,1680,186,1,2005,8,20,14,47,2,2005,8,26,20,32,2,2021,3,6,15,55,35
13854,4192,158,2,2005,8,20,14,48,42,2005,8,21,14,55,42,2021,3,6,15,55,35
13855,1617,96,1,2005,8,20,14,48,55,2005,8,28,14,45,55,2021,3,6,15,55,35
13856,4196,407,2,2005,8,20,14,49,32,2005,8,29,12,37,32,2021,3,6,15,55,35
13857,2542,366,2,2005,8,20,14,50,6,2005,8,24,10,38,6,2021,3,6,15,55,35
13858,2167,33,2,2005,8,20,14,50,57,2005,8,23,12,10,57,2021,3,6,15,55,35
13859,4381,504,1,2005,8,20,14,53,43,2005,8,28,9,50,43,2021,3,6,15,55,35
13860,558,275,1,2005,8,20,14,55,9,2005,8,22,20,42,9,2021,3,6,15,55,35
13861,303,154,2,2005,8,20,14,56,53,2005,8,22,18,13,53,2021,3,6,15,55,35
13862,3271,170,2,2005,8,20,14,57,1,2005,8,27,10,48,1,2021,3,6,15,55,35
13863,2417,563,2,2005,8,20,14,57,50,2005,8,29,15,36,50,2021,3,6,15,55,35
13864,3935,214,2,2005,8,20,14,59,55,2005,8,22,9,30,55,2021,3,6,15,55,35
13865,3647,275,2,2005,8,20,15,4,9,2005,8,24,10,6,9,2021,3,6,15,55,35
13866,3432,343,2,2005,8,20,15,5,29,2005,8,23,11,27,29,2021,3,6,15,55,35
13867,4514,591,2,2005,8,20,15,5,42,2005,8,29,10,48,42,2021,3,6,15,55,36
13868,3173,51,2,2005,8,20,15,6,26,2005,8,22,19,8,26,2021,3,6,15,55,36
13869,1990,386,2,2005,8,20,15,8,57,2005,8,29,13,13,57,2021,3,6,15,55,36
13870,563,167,2,2005,8,20,15,9,16,2005,8,28,10,0,16,2021,3,6,15,55,36
13871,3206,372,2,2005,8,20,15,10,13,2005,8,29,19,43,13,2021,3,6,15,55,36
13872,2416,421,2,2005,8,20,15,10,30,2005,8,24,10,14,30,2021,3,6,15,55,36
13873,1683,306,2,2005,8,20,15,11,11,2005,8,22,20,13,11,2021,3,6,15,55,36
13874,72,86,2,2005,8,20,15,11,48,2005,8,21,18,26,48,2021,3,6,15,55,36
13875,348,83,1,2005,8,20,15,13,11,2005,8,21,13,11,11,2021,3,6,15,55,36
13876,3137,334,2,2005,8,20,15,15,28,2005,8,23,12,42,28,2021,3,6,15,55,36
13877,3387,5,1,2005,8,20,15,16,18,2005,8,22,18,20,18,2021,3,6,15,55,36
13878,49,481,2,2005,8,20,15,17,38,2005,8,21,21,11,38,2021,3,6,15,55,36
13879,4022,112,2,2005,8,20,15,18,10,2005,8,22,19,23,10,2021,3,6,15,55,36
13880,3911,268,2,2005,8,20,15,18,20,2005,8,24,18,3,20,2021,3,6,15,55,36
13881,2831,144,1,2005,8,20,15,18,55,2005,8,25,11,25,55,2021,3,6,15,55,36
13882,3245,51,1,2005,8,20,15,23,26,2005,8,22,13,3,26,2021,3,6,15,55,36
13883,584,568,1,2005,8,20,15,28,53,2005,8,21,13,11,53,2021,3,6,15,55,36
13884,3182,466,1,2005,8,20,15,30,51,2005,8,26,13,34,51,2021,3,6,15,55,36
13885,3195,537,1,2005,8,20,15,32,9,2005,8,26,15,54,9,2021,3,6,15,55,36
13886,2248,73,2,2005,8,20,15,34,43,2005,8,26,11,48,43,2021,3,6,15,55,36
13887,4002,413,2,2005,8,20,15,39,0,2005,8,24,16,17,0,2021,3,6,15,55,36
13888,1943,297,1,2005,8,20,15,39,42,2005,8,28,13,41,42,2021,3,6,15,55,36
13889,4406,501,2,2005,8,20,15,40,6,2005,8,22,14,9,6,2021,3,6,15,55,36
13890,2965,54,1,2005,8,20,15,41,0,2005,8,22,16,0,0,2021,3,6,15,55,36
13891,2042,289,1,2005,8,20,15,42,5,2005,8,25,13,26,5,2021,3,6,15,55,36
13892,1236,337,2,2005,8,20,15,50,17,2005,8,29,13,33,17,2021,3,6,15,55,36
13893,3503,390,2,2005,8,20,15,52,52,2005,8,27,16,21,52,2021,3,6,15,55,36
13894,2649,360,2,2005,8,20,15,55,20,2005,8,26,17,26,20,2021,3,6,15,55,36
13895,3060,12,2,2005,8,20,15,58,28,2005,8,26,15,7,28,2021,3,6,15,55,36
13896,1338,278,2,2005,8,20,15,59,56,2005,8,21,20,14,56,2021,3,6,15,55,36
13897,628,258,1,2005,8,20,16,2,28,2005,8,23,14,29,28,2021,3,6,15,55,36
13898,4007,369,2,2006,2,14,15,16,3,,,,,,,2021,3,6,15,55,36
13899,427,204,2,2005,8,20,16,5,11,2005,8,23,15,14,11,2021,3,6,15,55,36
13900,1140,66,1,2005,8,20,16,5,41,2005,8,22,15,13,41,2021,3,6,15,55,36
13901,3281,166,1,2005,8,20,16,6,53,2005,8,28,11,30,53,2021,3,6,15,55,36
13902,1165,275,2,2005,8,20,16,7,8,2005,8,24,16,43,8,2021,3,6,15,55,36
13903,1676,272,1,2005,8,20,16,7,55,2005,8,25,18,26,55,2021,3,6,15,55,36
13904,721,93,1,2005,8,20,16,11,34,2005,8,26,12,46,34,2021,3,6,15,55,36
13905,2714,437,1,2005,8,20,16,12,48,2005,8,28,16,5,48,2021,3,6,15,55,36
13906,3960,87,2,2005,8,20,16,16,3,2005,8,21,13,29,3,2021,3,6,15,55,36
13907,806,328,2,2005,8,20,16,17,27,2005,8,24,20,14,27,2021,3,6,15,55,36
13908,3661,532,1,2005,8,20,16,21,40,2005,8,29,21,16,40,2021,3,6,15,55,36
13909,1508,309,2,2005,8,20,16,26,36,2005,8,21,20,59,36,2021,3,6,15,55,36
13910,252,133,2,2005,8,20,16,30,49,2005,8,24,13,30,49,2021,3,6,15,55,36
13911,4400,304,2,2005,8,20,16,31,33,2005,8,28,19,26,33,2021,3,6,15,55,36
13912,968,207,2,2005,8,20,16,32,10,2005,8,29,17,37,10,2021,3,6,15,55,36
13913,4259,197,2,2005,8,20,16,37,35,2005,8,26,13,12,35,2021,3,6,15,55,36
13914,3037,237,2,2005,8,20,16,38,57,2005,8,26,14,53,57,2021,3,6,15,55,36
13915,1180,129,2,2005,8,20,16,42,53,2005,8,23,20,30,53,2021,3,6,15,55,36
13916,2971,302,1,2005,8,20,16,43,2,2005,8,25,19,21,2,2021,3,6,15,55,36
13917,4326,10,2,2005,8,20,16,43,28,2005,8,29,16,44,28,2021,3,6,15,55,36
13918,3301,248,2,2005,8,20,16,47,32,2005,8,21,12,0,32,2021,3,6,15,55,36
13919,909,129,2,2005,8,20,16,47,34,2005,8,23,21,27,34,2021,3,6,15,55,36
13920,3200,460,2,2005,8,20,16,51,18,2005,8,27,16,5,18,2021,3,6,15,55,36
13921,3943,59,2,2005,8,20,16,57,11,2005,8,22,19,25,11,2021,3,6,15,55,36
13922,1398,237,1,2005,8,20,17,2,37,2005,8,29,19,28,37,2021,3,6,15,55,36
13923,3129,588,2,2005,8,20,17,5,2,2005,8,27,11,22,2,2021,3,6,15,55,36
13924,3066,444,2,2005,8,20,17,5,18,2005,8,23,16,54,18,2021,3,6,15,55,36
13925,4034,565,2,2005,8,20,17,5,34,2005,8,27,15,32,34,2021,3,6,15,55,36
13926,932,158,2,2005,8,20,17,9,27,2005,8,28,13,42,27,2021,3,6,15,55,36
13927,4284,417,1,2005,8,20,17,11,58,2005,8,24,12,44,58,2021,3,6,15,55,36
13928,1121,244,1,2005,8,20,17,12,28,2005,8,21,13,33,28,2021,3,6,15,55,36
13929,946,57,1,2005,8,20,17,13,48,2005,8,28,15,19,48,2021,3,6,15,55,36
13930,3585,58,1,2005,8,20,17,15,6,2005,8,21,14,29,6,2021,3,6,15,55,36
13931,3884,32,2,2005,8,20,17,16,10,2005,8,27,12,3,10,2021,3,6,15,55,36
13932,471,441,1,2005,8,20,17,17,0,2005,8,24,14,6,0,2021,3,6,15,55,36
13933,647,159,2,2005,8,20,17,17,7,2005,8,22,18,10,7,2021,3,6,15,55,36
13934,4567,457,1,2005,8,20,17,18,48,2005,8,26,15,31,48,2021,3,6,15,55,36
13935,4426,205,2,2005,8,20,17,20,49,2005,8,24,16,52,49,2021,3,6,15,55,36
13936,1731,364,2,2005,8,20,17,22,35,2005,8,23,20,7,35,2021,3,6,15,55,36
13937,1755,172,1,2005,8,20,17,22,51,2005,8,27,15,51,51,2021,3,6,15,55,36
13938,3743,463,1,2005,8,20,17,24,45,2005,8,21,18,39,45,2021,3,6,15,55,36
13939,2700,585,2,2005,8,20,17,28,1,2005,8,23,14,40,1,2021,3,6,15,55,36
13940,2638,187,1,2005,8,20,17,28,57,2005,8,27,22,7,57,2021,3,6,15,55,36
13941,2727,476,2,2006,2,14,15,16,3,,,,,,,2021,3,6,15,55,36
13942,4403,211,2,2005,8,20,17,30,52,2005,8,25,13,46,52,2021,3,6,15,55,36
13943,22,464,1,2005,8,20,17,31,18,2005,8,24,11,33,18,2021,3,6,15,55,36
13944,3685,408,1,2005,8,20,17,41,16,2005,8,23,12,2,16,2021,3,6,15,55,36
13945,3328,270,1,2005,8,20,17,43,56,2005,8,26,19,19,56,2021,3,6,15,55,36
13946,3564,529,1,2005,8,20,17,44,32,2005,8,28,19,19,32,2021,3,6,15,55,36
13947,2562,218,2,2005,8,20,17,46,6,2005,8,29,23,44,6,2021,3,6,15,55,36
13948,4033,410,2,2005,8,20,17,50,48,2005,8,25,20,56,48,2021,3,6,15,55,36
13949,1518,34,1,2005,8,20,17,55,13,2005,8,22,20,49,13,2021,3,6,15,55,36
13950,3978,93,1,2005,8,20,17,58,0,2005,8,29,23,23,0,2021,3,6,15,55,36
13951,2034,40,2,2005,8,20,17,58,11,2005,8,26,14,50,11,2021,3,6,15,55,36
13952,224,199,2,2006,2,14,15,16,3,,,,,,,2021,3,6,15,55,36
13953,1818,371,1,2005,8,20,18,0,37,2005,8,28,14,52,37,2021,3,6,15,55,36
13954,3812,207,2,2005,8,20,18,2,41,2005,8,27,21,52,41,2021,3,6,15,55,36
13955,2613,273,1,2005,8,20,18,5,12,2005,8,29,18,25,12,2021,3,6,15,55,36
13956,3757,484,1,2005,8,20,18,8,19,2005,8,29,17,3,19,2021,3,6,15,55,36
13957,2889,179,1,2005,8,20,18,9,4,2005,8,23,16,52,4,2021,3,6,15,55,36
13958,2380,33,1,2005,8,20,18,11,44,2005,8,28,14,59,44,2021,3,6,15,55,36
13959,2283,142,2,2005,8,20,18,16,21,2005,8,22,13,56,21,2021,3,6,15,55,36
13960,4177,459,1,2005,8,20,18,16,26,2005,8,29,14,6,26,2021,3,6,15,55,36
13961,2271,129,1,2005,8,20,18,16,34,2005,8,21,16,14,34,2021,3,6,15,55,36
13962,1434,348,2,2005,8,20,18,18,6,2005,8,24,22,16,6,2021,3,6,15,55,36
13963,4145,368,1,2005,8,20,18,20,18,2005,8,24,21,26,18,2021,3,6,15,55,36
13964,108,128,2,2005,8,20,18,24,26,2005,8,21,21,19,26,2021,3,6,15,55,36
13965,670,324,2,2006,2,14,15,16,3,,,,,,,2021,3,6,15,55,36
13966,4520,260,2,2005,8,20,18,28,28,2005,8,22,16,49,28,2021,3,6,15,55,36
13967,2751,459,2,2005,8,20,18,28,46,2005,8,26,17,37,46,2021,3,6,15,55,36
13968,3715,15,2,2006,2,14,15,16,3,,,,,,,2021,3,6,15,55,36
13969,1836,237,2,2005,8,20,18,42,40,2005,8,27,17,33,40,2021,3,6,15,55,36
13970,1942,418,2,2005,8,20,18,43,34,2005,8,22,15,17,34,2021,3,6,15,55,36
13971,1678,64,2,2005,8,20,18,44,53,2005,8,22,16,25,53,2021,3,6,15,55,36
13972,1687,553,1,2005,8,20,18,52,17,2005,8,28,15,19,17,2021,3,6,15,55,36
13973,1181,58,1,2005,8,20,18,52,43,2005,8,21,19,11,43,2021,3,6,15,55,36
13974,1912,479,1,2005,8,20,18,54,59,2005,8,28,13,2,59,2021,3,6,15,55,37
13975,3821,286,1,2005,8,20,18,58,23,2005,8,25,20,58,23,2021,3,6,15,55,37
13976,1785,278,2,2005,8,20,19,2,16,2005,8,25,17,58,16,2021,3,6,15,55,37
13977,1126,115,1,2005,8,20,19,2,34,2005,8,24,14,14,34,2021,3,6,15,55,37
13978,1263,260,2,2005,8,20,19,3,25,2005,8,27,18,2,25,2021,3,6,15,55,37
13979,2998,211,1,2005,8,20,19,3,49,2005,8,24,21,23,49,2021,3,6,15,55,37
13980,1067,391,2,2005,8,20,19,4,40,2005,8,21,18,36,40,2021,3,6,15,55,37
13981,3342,249,1,2005,8,20,19,7,20,2005,8,23,15,13,20,2021,3,6,15,55,37
13982,2901,448,2,2005,8,20,19,8,25,2005,8,28,15,59,25,2021,3,6,15,55,37
13983,457,231,1,2005,8,20,19,8,32,2005,8,29,23,45,32,2021,3,6,15,55,37
13984,2183,473,1,2005,8,20,19,12,30,2005,8,29,22,4,30,2021,3,6,15,55,37
13985,1081,339,2,2005,8,20,19,13,6,2005,8,24,21,24,6,2021,3,6,15,55,37
13986,3701,152,2,2005,8,20,19,13,23,2005,8,22,20,59,23,2021,3,6,15,55,37
13987,1443,246,2,2005,8,20,19,19,30,2005,8,23,15,37,30,2021,3,6,15,55,37
13988,3567,466,2,2005,8,20,19,21,28,2005,8,21,22,20,28,2021,3,6,15,55,37
13989,1470,252,2,2005,8,20,19,27,50,2005,8,28,15,17,50,2021,3,6,15,55,37
13990,2272,481,2,2005,8,20,19,29,23,2005,8,25,18,50,23,2021,3,6,15,55,37
13991,1971,296,1,2005,8,20,19,29,44,2005,8,24,21,10,44,2021,3,6,15,55,37
13992,2798,136,2,2005,8,20,19,30,35,2005,8,24,19,9,35,2021,3,6,15,55,37
13993,1158,93,2,2005,8,20,19,32,29,2005,8,26,16,59,29,2021,3,6,15,55,37
13994,142,180,1,2005,8,20,19,33,21,2005,8,24,20,55,21,2021,3,6,15,55,37
13995,3789,381,2,2005,8,20,19,34,43,2005,8,25,22,25,43,2021,3,6,15,55,37
13996,3341,306,2,2005,8,20,19,45,43,2005,8,22,16,47,43,2021,3,6,15,55,37
13997,2330,175,2,2005,8,20,19,51,28,2005,8,26,1,29,28,2021,3,6,15,55,37
13998,3936,530,1,2005,8,20,19,52,38,2005,8,26,14,57,38,2021,3,6,15,55,37
13999,4149,239,1,2005,8,20,19,53,32,2005,8,26,19,1,32,2021,3,6,15,55,37
14000,3907,276,1,2005,8,20,20,6,5,2005,8,28,17,2,5,2021,3,6,15,55,37
14001,1318,120,2,2005,8,20,20,7,15,2005,8,27,0,50,15,2021,3,6,15,55,37
14002,87,33,1,2005,8,20,20,12,19,2005,8,23,0,23,19,2021,3,6,15,55,37
14003,3165,256,1,2005,8,20,20,16,6,2005,8,28,14,36,6,2021,3,6,15,55,37
14004,3445,358,2,2005,8,20,20,16,35,2005,8,28,17,23,35,2021,3,6,15,55,37
14005,1415,135,2,2005,8,20,20,19,5,2005,8,26,1,42,5,2021,3,6,15,55,37
14006,2189,186,1,2005,8,20,20,21,36,2005,8,21,15,26,36,2021,3,6,15,55,37
14007,374,284,2,2005,8,20,20,22,47,2005,8,28,20,40,47,2021,3,6,15,55,37
14008,2427,560,2,2005,8,20,20,26,0,2005,8,28,17,23,0,2021,3,6,15,55,37
14009,3004,382,2,2005,8,20,20,26,53,2005,8,21,23,32,53,2021,3,6,15,55,37
14010,934,537,2,2005,8,20,20,29,46,2005,8,26,17,37,46,2021,3,6,15,55,37
14011,1212,379,1,2005,8,20,20,32,56,2005,8,28,21,44,56,2021,3,6,15,55,37
14012,1866,274,2,2005,8,20,20,42,12,2005,8,23,23,10,12,2021,3,6,15,55,37
14013,3941,496,2,2005,8,20,20,42,50,2005,8,25,21,37,50,2021,3,6,15,55,37
14014,2188,335,2,2005,8,20,20,47,9,2005,8,21,22,8,9,2021,3,6,15,55,37
14015,3145,554,1,2005,8,20,20,47,43,2005,8,26,19,37,43,2021,3,6,15,55,37
14016,509,220,2,2005,8,20,20,52,3,2005,8,23,18,4,3,2021,3,6,15,55,37
14017,920,230,1,2005,8,20,20,55,32,2005,8,23,16,12,32,2021,3,6,15,55,37
14018,2136,533,2,2006,2,14,15,16,3,,,,,,,2021,3,6,15,55,37
14019,1929,202,2,2005,8,20,20,59,15,2005,8,28,17,29,15,2021,3,6,15,55,37
14020,2257,72,2,2005,8,20,20,59,43,2005,8,23,17,11,43,2021,3,6,15,55,37
14021,4394,147,1,2005,8,20,21,2,12,2005,8,27,22,15,12,2021,3,6,15,55,37
14022,4068,170,1,2005,8,20,21,8,49,2005,8,29,21,57,49,2021,3,6,15,55,37
14023,2668,304,1,2005,8,20,21,10,32,2005,8,23,20,57,32,2021,3,6,15,55,37
14024,1492,87,1,2005,8,20,21,13,58,2005,8,29,23,2,58,2021,3,6,15,55,37
14025,4521,37,1,2005,8,20,21,19,36,2005,8,29,23,39,36,2021,3,6,15,55,37
14026,115,231,2,2005,8,20,21,21,8,2005,8,22,23,19,8,2021,3,6,15,55,37
14027,284,432,1,2005,8,20,21,21,34,2005,8,28,17,46,34,2021,3,6,15,55,37
