payment_id,customer_id,staff_id,rental_id,amount,payment_date_year,payment_date_month,payment_date_day,payment_date_hour,payment_date_minute,payment_date_second,last_update_year,last_update_month,last_update_day,last_update_hour,last_update_minute,last_update_second
14401,535,1,3228,4.99,2005,6,21,2,20,24,2021,3,6,15,57,55
14402,535,1,4331,4.99,2005,7,7,18,22,30,2021,3,6,15,57,55
14403,535,1,4718,6.99,2005,7,8,12,32,8,2021,3,6,15,57,55
14404,535,1,4743,2.99,2005,7,8,13,42,36,2021,3,6,15,57,55
14405,535,2,4914,6.99,2005,7,8,21,30,53,2021,3,6,15,57,55
14406,535,1,5588,0.99,2005,7,10,4,21,10,2021,3,6,15,57,55
14407,535,2,5890,8.99,2005,7,10,20,0,25,2021,3,6,15,57,55
14408,535,1,6504,2.99,2005,7,12,3,19,14,2021,3,6,15,57,55
14409,535,1,8395,2.99,2005,7,29,6,3,30,2021,3,6,15,57,55
14410,535,1,8645,4.99,2005,7,29,14,47,45,2021,3,6,15,57,56
14411,535,2,9440,0.99,2005,7,30,21,40,15,2021,3,6,15,57,56
14412,535,1,9524,4.99,2005,7,31,1,1,6,2021,3,6,15,57,56
14413,535,2,10322,5.99,2005,8,1,4,44,13,2021,3,6,15,57,56
14414,535,2,10353,3.99,2005,8,1,5,46,33,2021,3,6,15,57,56
14415,535,2,11736,8.99,2005,8,17,8,40,55,2021,3,6,15,57,56
14416,535,1,11855,7.99,2005,8,17,13,43,7,2021,3,6,15,57,56
14417,535,2,12168,2.99,2005,8,18,1,3,52,2021,3,6,15,57,56
14418,535,1,12233,0.99,2005,8,18,3,16,54,2021,3,6,15,57,56
14419,535,2,12673,4.99,2005,8,18,19,21,56,2021,3,6,15,57,56
14420,535,1,12732,0.99,2005,8,18,21,57,50,2021,3,6,15,57,56
14421,535,2,12750,1.99,2005,8,18,22,32,39,2021,3,6,15,57,56
14422,535,1,13631,4.99,2005,8,20,7,7,37,2021,3,6,15,57,56
14423,535,1,13852,0.99,2005,8,20,14,45,23,2021,3,6,15,57,56
14424,535,1,14522,4.99,2005,8,21,15,1,34,2021,3,6,15,57,56
14425,535,2,15075,5.99,2005,8,22,11,4,52,2021,3,6,15,57,56
14426,535,1,15287,6.99,2005,8,22,19,19,37,2021,3,6,15,57,56
14427,535,1,16017,0.99,2005,8,23,21,27,11,2021,3,6,15,57,56
14428,536,1,237,0.99,2005,5,26,12,15,13,2021,3,6,15,57,56
14429,536,1,929,6.99,2005,5,30,12,32,39,2021,3,6,15,57,56
14430,536,1,1582,4.99,2005,6,16,4,31,57,2021,3,6,15,57,56
14431,536,2,1962,2.99,2005,6,17,9,8,58,2021,3,6,15,57,56
14432,536,2,2403,2.99,2005,6,18,16,33,22,2021,3,6,15,57,56
14433,536,1,3483,4.99,2005,7,5,23,13,51,2021,3,6,15,57,56
14434,536,1,3514,0.99,2005,7,6,0,46,54,2021,3,6,15,57,56
14435,536,1,4448,2.99,2005,7,7,23,17,12,2021,3,6,15,57,56
14436,536,2,5196,0.99,2005,7,9,10,43,34,2021,3,6,15,57,56
14437,536,1,6400,5.99,2005,7,11,22,43,44,2021,3,6,15,57,56
14438,536,1,7065,4.99,2005,7,27,3,53,43,2021,3,6,15,57,56
14439,536,2,8535,4.99,2005,7,29,10,32,33,2021,3,6,15,57,56
14440,536,1,8679,4.99,2005,7,29,16,7,47,2021,3,6,15,57,56
14441,536,1,8958,2.99,2005,7,30,3,34,26,2021,3,6,15,57,56
14442,536,1,9411,8.99,2005,7,30,20,38,22,2021,3,6,15,57,56
14443,536,1,9727,4.99,2005,7,31,8,39,13,2021,3,6,15,57,56
14444,536,2,10019,3.99,2005,7,31,18,20,56,2021,3,6,15,57,56
14445,536,1,11473,6.99,2005,8,2,21,52,3,2021,3,6,15,57,56
14446,536,1,11826,2.99,2005,8,17,12,43,46,2021,3,6,15,57,56
14447,536,2,11977,4.99,2005,8,17,18,1,15,2021,3,6,15,57,56
14448,536,2,12052,8.99,2005,8,17,20,57,2,2021,3,6,15,57,56
14449,536,2,13505,4.99,2005,8,20,2,5,57,2021,3,6,15,57,56
14450,536,1,15130,7.99,2005,8,22,13,4,32,2021,3,6,15,57,56
14451,536,1,15978,8.99,2005,8,23,20,8,18,2021,3,6,15,57,56
14452,536,1,15979,0.99,2005,8,23,20,8,26,2021,3,6,15,57,56
14453,537,2,603,4.99,2005,5,28,14,27,51,2021,3,6,15,57,56
14454,537,1,1445,2.99,2005,6,15,19,10,7,2021,3,6,15,57,56
14455,537,2,2184,2.99,2005,6,18,1,10,36,2021,3,6,15,57,56
14456,537,1,2586,8.99,2005,6,19,5,5,11,2021,3,6,15,57,56
14457,537,2,3134,8.99,2005,6,20,19,29,9,2021,3,6,15,57,56
14458,537,1,3555,0.99,2005,7,6,2,45,35,2021,3,6,15,57,56
14459,537,2,3853,0.99,2005,7,6,16,59,20,2021,3,6,15,57,56
14460,537,1,5630,2.99,2005,7,10,6,8,14,2021,3,6,15,57,56
14461,537,2,5877,5.99,2005,7,10,19,8,51,2021,3,6,15,57,56
14462,537,2,6310,2.99,2005,7,11,18,14,5,2021,3,6,15,57,56
14463,537,1,6409,4.99,2005,7,11,23,5,49,2021,3,6,15,57,56
14464,537,1,6746,0.99,2005,7,12,14,33,1,2021,3,6,15,57,56
14465,537,1,7179,2.99,2005,7,27,8,10,29,2021,3,6,15,57,56
14466,537,2,7810,4.99,2005,7,28,8,0,38,2021,3,6,15,57,56
14467,537,2,8126,4.99,2005,7,28,19,32,41,2021,3,6,15,57,56
14468,537,2,8256,4.99,2005,7,29,1,2,42,2021,3,6,15,57,56
14469,537,1,9967,2.99,2005,7,31,16,31,17,2021,3,6,15,57,56
14470,537,2,12984,4.99,2005,8,19,7,6,51,2021,3,6,15,57,56
14471,537,2,13885,4.99,2005,8,20,15,32,9,2021,3,6,15,57,56
14472,537,1,14010,4.99,2005,8,20,20,29,46,2021,3,6,15,57,56
14473,537,2,14506,0.99,2005,8,21,14,32,27,2021,3,6,15,57,56
14474,537,1,14670,0.99,2005,8,21,19,54,11,2021,3,6,15,57,56
14475,537,1,15149,2.99,2005,8,22,14,8,6,2021,3,6,15,57,56
14476,537,1,15832,8.99,2005,8,23,15,21,35,2021,3,6,15,57,56
14477,537,1,13419,4.99,2006,2,14,15,16,3,2021,3,6,15,57,56
14478,538,2,594,2.99,2005,5,28,13,41,56,2021,3,6,15,57,56
14479,538,2,734,4.99,2005,5,29,7,38,52,2021,3,6,15,57,56
14480,538,1,1314,5.99,2005,6,15,10,21,45,2021,3,6,15,57,56
14481,538,1,1912,4.99,2005,6,17,5,18,32,2021,3,6,15,57,56
14482,538,1,2682,4.99,2005,6,19,12,18,17,2021,3,6,15,57,56
14483,538,2,3189,2.99,2005,6,20,23,19,33,2021,3,6,15,57,56
14484,538,2,3554,4.99,2005,7,6,2,37,10,2021,3,6,15,57,56
14485,538,2,5135,8.99,2005,7,9,7,53,22,2021,3,6,15,57,56
14486,538,1,5369,4.99,2005,7,9,18,42,16,2021,3,6,15,57,56
14487,538,1,5486,2.99,2005,7,9,23,57,44,2021,3,6,15,57,56
14488,538,1,5898,2.99,2005,7,10,20,18,9,2021,3,6,15,57,56
14489,538,2,6130,2.99,2005,7,11,8,19,56,2021,3,6,15,57,56
14490,538,1,6332,0.99,2005,7,11,19,19,6,2021,3,6,15,57,56
14491,538,2,6936,0.99,2005,7,26,23,13,34,2021,3,6,15,57,56
14492,538,1,7694,0.99,2005,7,28,3,39,25,2021,3,6,15,57,56
14493,538,1,8765,0.99,2005,7,29,19,40,8,2021,3,6,15,57,56
14494,538,1,9307,0.99,2005,7,30,16,52,43,2021,3,6,15,57,56
14495,538,1,9643,4.99,2005,7,31,5,35,48,2021,3,6,15,57,56
14496,538,2,9897,4.99,2005,7,31,14,11,57,2021,3,6,15,57,56
14497,538,2,9939,8.99,2005,7,31,15,29,0,2021,3,6,15,57,56
14498,538,2,10701,3.99,2005,8,1,18,28,17,2021,3,6,15,57,56
14499,538,1,10732,5.99,2005,8,1,19,25,18,2021,3,6,15,57,56
14500,538,1,10962,4.99,2005,8,2,3,48,13,2021,3,6,15,57,56
14501,538,2,12089,5.99,2005,8,17,22,20,29,2021,3,6,15,57,56
14502,538,1,13544,1.99,2005,8,20,3,44,26,2021,3,6,15,57,56
14503,538,2,13770,4.99,2005,8,20,11,45,54,2021,3,6,15,57,56
14504,538,2,14572,2.99,2005,8,21,16,44,31,2021,3,6,15,57,56
14505,538,1,14591,0.99,2005,8,21,17,30,9,2021,3,6,15,57,56
14506,538,1,15343,6.99,2005,8,22,21,1,25,2021,3,6,15,57,56
14507,539,2,250,4.99,2005,5,26,14,30,24,2021,3,6,15,57,56
14508,539,1,342,0.99,2005,5,27,4,11,4,2021,3,6,15,57,56
14509,539,2,1282,3.99,2005,6,15,8,25,33,2021,3,6,15,57,56
14510,539,1,1327,0.99,2005,6,15,11,11,39,2021,3,6,15,57,56
14511,539,2,1444,4.99,2005,6,15,19,8,16,2021,3,6,15,57,56
14512,539,1,4035,2.99,2005,7,7,2,45,2,2021,3,6,15,57,56
14513,539,1,4247,0.99,2005,7,7,13,51,54,2021,3,6,15,57,56
14514,539,2,5086,4.99,2005,7,9,5,40,4,2021,3,6,15,57,56
14515,539,2,5139,7.99,2005,7,9,8,1,51,2021,3,6,15,57,56
14516,539,2,5493,2.99,2005,7,10,0,11,44,2021,3,6,15,57,56
14517,539,2,6874,5.99,2005,7,12,20,20,53,2021,3,6,15,57,56
14518,539,1,7781,2.99,2005,7,28,7,13,20,2021,3,6,15,57,56
14519,539,2,8247,6.99,2005,7,29,0,41,38,2021,3,6,15,57,56
14520,539,2,8761,5.99,2005,7,29,19,26,47,2021,3,6,15,57,56
14521,539,2,9250,0.99,2005,7,30,14,18,16,2021,3,6,15,57,56
14522,539,1,9777,7.99,2005,7,31,10,1,6,2021,3,6,15,57,56
14523,539,1,9796,4.99,2005,7,31,10,52,43,2021,3,6,15,57,56
14524,539,2,10922,3.99,2005,8,2,2,14,40,2021,3,6,15,57,56
14525,539,1,12848,2.99,2005,8,19,2,5,11,2021,3,6,15,57,56
14526,539,2,13615,2.99,2005,8,20,6,28,53,2021,3,6,15,57,56
14527,539,2,13778,5.99,2005,8,20,12,3,44,2021,3,6,15,57,56
14528,539,1,15356,2.99,2005,8,22,21,24,19,2021,3,6,15,57,56
14529,540,2,1263,2.99,2005,6,15,6,56,39,2021,3,6,15,57,56
14530,540,2,1290,4.99,2005,6,15,8,52,44,2021,3,6,15,57,56
14531,540,2,2640,2.99,2005,6,19,9,26,13,2021,3,6,15,57,56
14532,540,1,2953,3.99,2005,6,20,6,39,11,2021,3,6,15,57,56
14533,540,1,3340,3.99,2005,6,21,10,37,23,2021,3,6,15,57,56
14534,540,2,4628,4.99,2005,7,8,8,25,52,2021,3,6,15,57,57
14535,540,2,4991,4.99,2005,7,9,0,49,3,2021,3,6,15,57,57
14536,540,1,6103,2.99,2005,7,11,6,59,55,2021,3,6,15,57,57
14537,540,2,6145,7.99,2005,7,11,9,7,1,2021,3,6,15,57,57
14538,540,2,6182,2.99,2005,7,11,11,11,38,2021,3,6,15,57,57
14539,540,1,6748,6.99,2005,7,12,14,39,27,2021,3,6,15,57,57
14540,540,1,6919,0.99,2005,7,12,22,32,17,2021,3,6,15,57,57
14541,540,2,9762,4.99,2005,7,31,9,32,54,2021,3,6,15,57,57
14542,540,2,9815,2.99,2005,7,31,11,30,51,2021,3,6,15,57,57
14543,540,1,10924,8.99,2005,8,2,2,20,19,2021,3,6,15,57,57
14544,540,1,11198,3.99,2005,8,2,11,45,15,2021,3,6,15,57,57
14545,540,2,11324,4.99,2005,8,2,16,31,17,2021,3,6,15,57,57
14546,540,2,11432,6.99,2005,8,2,20,10,1,2021,3,6,15,57,57
14547,540,2,12058,8.99,2005,8,17,21,7,41,2021,3,6,15,57,57
14548,540,2,12201,4.99,2005,8,18,2,14,6,2021,3,6,15,57,57
14549,540,1,12300,6.99,2005,8,18,5,36,14,2021,3,6,15,57,57
14550,540,2,14910,0.99,2005,8,22,4,50,52,2021,3,6,15,57,57
14551,540,2,15079,2.99,2005,8,22,11,9,56,2021,3,6,15,57,57
14552,540,2,15953,3.99,2005,8,23,19,13,46,2021,3,6,15,57,57
14553,541,1,1021,7.99,2005,5,31,3,16,15,2021,3,6,15,57,57
14554,541,1,1066,4.99,2005,5,31,9,7,33,2021,3,6,15,57,57
14555,541,2,1986,2.99,2005,6,17,10,34,59,2021,3,6,15,57,57
14556,541,1,2708,6.99,2005,6,19,13,59,5,2021,3,6,15,57,57
14557,541,1,5018,2.99,2005,7,9,2,1,5,2021,3,6,15,57,57
14558,541,2,5197,4.99,2005,7,9,10,43,54,2021,3,6,15,57,57
14559,541,2,6468,7.99,2005,7,12,1,27,9,2021,3,6,15,57,57
14560,541,2,6718,2.99,2005,7,12,13,38,6,2021,3,6,15,57,57
14561,541,1,8113,8.99,2005,7,28,19,14,0,2021,3,6,15,57,57
14562,541,1,8322,4.99,2005,7,29,3,52,49,2021,3,6,15,57,57
14563,541,2,9603,0.99,2005,7,31,3,43,43,2021,3,6,15,57,57
14564,541,1,10306,5.99,2005,8,1,4,19,18,2021,3,6,15,57,57
14565,541,2,11273,0.99,2005,8,2,14,20,55,2021,3,6,15,57,57
14566,541,1,12306,4.99,2005,8,18,5,47,55,2021,3,6,15,57,57
14567,541,2,12395,4.99,2005,8,18,9,6,30,2021,3,6,15,57,57
14568,541,1,12894,7.99,2005,8,19,3,49,28,2021,3,6,15,57,57
14569,541,2,13239,4.99,2005,8,19,16,22,13,2021,3,6,15,57,57
14570,541,2,13640,0.99,2005,8,20,7,22,53,2021,3,6,15,57,57
14571,541,2,14938,6.99,2005,8,22,5,52,39,2021,3,6,15,57,57
14572,541,1,15071,4.99,2005,8,22,10,58,43,2021,3,6,15,57,57
14573,541,2,15141,3.99,2005,8,22,13,41,49,2021,3,6,15,57,57
14574,541,1,15223,1.99,2005,8,22,17,13,39,2021,3,6,15,57,57
14575,541,1,15421,0.99,2005,8,22,23,56,37,2021,3,6,15,57,57
14576,541,2,15924,1.99,2005,8,23,18,8,59,2021,3,6,15,57,57
14577,542,1,220,4.99,2005,5,26,10,6,49,2021,3,6,15,57,57
14578,542,2,376,4.99,2005,5,27,8,58,15,2021,3,6,15,57,57
14579,542,1,2610,4.99,2005,6,19,7,16,20,2021,3,6,15,57,57
14580,542,2,2957,10.99,2005,6,20,6,53,47,2021,3,6,15,57,57
14581,542,2,5293,0.99,2005,7,9,15,17,23,2021,3,6,15,57,57
14582,542,1,5477,6.99,2005,7,9,23,43,49,2021,3,6,15,57,57
14583,542,2,6077,5.99,2005,7,11,5,6,8,2021,3,6,15,57,57
14584,542,2,6325,5.99,2005,7,11,19,6,1,2021,3,6,15,57,57
14585,542,1,6887,9.99,2005,7,12,21,0,23,2021,3,6,15,57,57
14586,542,2,7672,8.99,2005,7,28,2,49,41,2021,3,6,15,57,57
14587,542,1,8533,4.99,2005,7,29,10,29,16,2021,3,6,15,57,57
14588,542,2,8544,3.99,2005,7,29,11,2,8,2021,3,6,15,57,57
14589,542,1,10280,4.99,2005,8,1,3,27,15,2021,3,6,15,57,57
14590,542,2,11583,0.99,2005,8,17,2,8,13,2021,3,6,15,57,57
14591,542,2,11903,2.99,2005,8,17,15,37,45,2021,3,6,15,57,57
14592,542,1,12819,0.99,2005,8,19,1,5,5,2021,3,6,15,57,57
14593,542,1,13447,0.99,2005,8,20,0,9,36,2021,3,6,15,57,57
14594,542,2,14982,9.99,2005,8,22,7,20,55,2021,3,6,15,57,57
14595,543,1,243,6.99,2005,5,26,13,6,5,2021,3,6,15,57,57
14596,543,2,476,1.99,2005,5,27,22,31,36,2021,3,6,15,57,57
14597,543,2,1720,4.99,2005,6,16,15,0,14,2021,3,6,15,57,57
14598,543,1,2426,2.99,2005,6,18,17,40,44,2021,3,6,15,57,57
14599,543,2,3070,4.99,2005,6,20,14,15,39,2021,3,6,15,57,57
14600,543,1,3128,2.99,2005,6,20,18,41,47,2021,3,6,15,57,57
14601,543,2,3467,5.99,2005,6,21,22,19,25,2021,3,6,15,57,57
14602,543,1,4887,2.99,2005,7,8,19,59,14,2021,3,6,15,57,57
14603,543,2,5467,4.99,2005,7,9,23,5,47,2021,3,6,15,57,57
14604,543,2,6013,4.99,2005,7,11,2,2,3,2021,3,6,15,57,57
14605,543,2,7312,2.99,2005,7,27,13,3,14,2021,3,6,15,57,57
14606,543,1,8580,2.99,2005,7,29,12,0,27,2021,3,6,15,57,57
14607,543,2,8845,4.99,2005,7,29,23,6,13,2021,3,6,15,57,57
14608,543,1,9505,2.99,2005,7,31,0,11,19,2021,3,6,15,57,57
14609,543,1,9999,0.99,2005,7,31,17,40,53,2021,3,6,15,57,57
14610,543,2,10257,0.99,2005,8,1,2,49,43,2021,3,6,15,57,57
14611,543,1,10520,4.99,2005,8,1,11,45,58,2021,3,6,15,57,57
14612,543,2,11241,9.99,2005,8,2,13,29,24,2021,3,6,15,57,57
14613,543,1,11681,2.99,2005,8,17,6,13,30,2021,3,6,15,57,57
14614,543,1,13187,0.99,2005,8,19,14,24,48,2021,3,6,15,57,57
14615,543,2,15281,1.99,2005,8,22,19,10,26,2021,3,6,15,57,57
14616,543,1,15785,1.99,2005,8,23,13,46,27,2021,3,6,15,57,57
14617,544,1,397,2.99,2005,5,27,12,29,2,2021,3,6,15,57,57
14618,544,1,864,2.99,2005,5,30,3,27,17,2021,3,6,15,57,57
14619,544,1,1248,1.99,2005,6,15,5,33,52,2021,3,6,15,57,57
14620,544,2,1434,10.99,2005,6,15,18,30,46,2021,3,6,15,57,57
14621,544,1,2373,0.99,2005,6,18,14,37,57,2021,3,6,15,57,57
14622,544,1,2395,2.99,2005,6,18,15,45,15,2021,3,6,15,57,57
14623,544,1,4395,0.99,2005,7,7,21,13,22,2021,3,6,15,57,57
14624,544,1,4703,2.99,2005,7,8,11,44,56,2021,3,6,15,57,57
14625,544,2,4847,6.99,2005,7,8,18,29,13,2021,3,6,15,57,57
14626,544,2,8566,2.99,2005,7,29,11,35,46,2021,3,6,15,57,57
14627,544,1,8937,5.99,2005,7,30,2,53,21,2021,3,6,15,57,57
14628,544,1,8963,9.99,2005,7,30,3,46,26,2021,3,6,15,57,57
14629,544,1,10735,0.99,2005,8,1,19,29,45,2021,3,6,15,57,57
14630,544,1,11401,3.99,2005,8,2,19,5,6,2021,3,6,15,57,57
14631,544,2,11766,2.99,2005,8,17,9,58,40,2021,3,6,15,57,57
14632,544,2,12640,3.99,2005,8,18,18,14,49,2021,3,6,15,57,57
14633,544,2,14142,4.99,2005,8,21,2,7,43,2021,3,6,15,57,57
14634,544,1,14498,4.99,2005,8,21,14,10,44,2021,3,6,15,57,57
14635,544,2,14651,8.99,2005,8,21,19,31,9,2021,3,6,15,57,57
14636,544,1,14981,2.99,2005,8,22,7,19,5,2021,3,6,15,57,57
14637,544,1,15219,6.99,2005,8,22,17,0,31,2021,3,6,15,57,57
14638,544,1,15605,4.99,2005,8,23,6,48,47,2021,3,6,15,57,57
14639,545,2,248,0.99,2005,5,26,14,7,58,2021,3,6,15,57,57
14640,545,2,715,3.99,2005,5,29,4,22,41,2021,3,6,15,57,57
14641,545,1,2123,2.99,2005,6,17,20,48,30,2021,3,6,15,57,57
14642,545,2,3693,8.99,2005,7,6,9,56,9,2021,3,6,15,57,57
14643,545,1,3975,5.99,2005,7,6,23,0,9,2021,3,6,15,57,57
14644,545,1,4597,5.99,2005,7,8,6,43,42,2021,3,6,15,57,57
14645,545,1,5264,0.99,2005,7,9,14,11,28,2021,3,6,15,57,57
14646,545,1,7078,5.99,2005,7,27,4,16,37,2021,3,6,15,57,57
14647,545,2,8599,3.99,2005,7,29,12,58,52,2021,3,6,15,57,57
14648,545,2,8848,2.99,2005,7,29,23,20,58,2021,3,6,15,57,57
14649,545,2,9810,2.99,2005,7,31,11,22,41,2021,3,6,15,57,57
14650,545,2,9942,4.99,2005,7,31,15,35,43,2021,3,6,15,57,57
14651,545,2,10931,2.99,2005,8,2,2,44,59,2021,3,6,15,57,57
14652,545,2,11760,2.99,2005,8,17,9,44,22,2021,3,6,15,57,57
14653,545,1,12098,4.99,2005,8,17,22,38,31,2021,3,6,15,57,57
14654,545,1,12349,2.99,2005,8,18,7,23,42,2021,3,6,15,57,57
14655,545,2,12667,10.99,2005,8,18,19,11,45,2021,3,6,15,57,57
14656,545,1,12800,2.99,2005,8,19,0,27,11,2021,3,6,15,57,57
14657,545,1,13595,4.99,2005,8,20,5,54,27,2021,3,6,15,57,57
14658,545,1,15585,0.99,2005,8,23,5,55,22,2021,3,6,15,57,57
14659,545,2,15998,4.99,2005,8,23,20,41,9,2021,3,6,15,57,57
14660,546,1,197,5.99,2005,5,26,6,59,21,2021,3,6,15,57,57
14661,546,1,482,6.99,2005,5,27,22,53,2,2021,3,6,15,57,57
14662,546,1,1181,1.99,2005,6,15,0,42,17,2021,3,6,15,57,57
14663,546,2,1403,0.99,2005,6,15,16,31,59,2021,3,6,15,57,57
14664,546,1,1787,3.99,2005,6,16,19,30,59,2021,3,6,15,57,57
14665,546,1,2361,5.99,2005,6,18,13,19,5,2021,3,6,15,57,57
14666,546,1,3738,4.99,2005,7,6,11,50,57,2021,3,6,15,57,57
14667,546,2,4664,0.99,2005,7,8,10,1,28,2021,3,6,15,57,58
14668,546,1,4734,0.99,2005,7,8,13,12,12,2021,3,6,15,57,58
14669,546,1,5629,0.99,2005,7,10,6,2,25,2021,3,6,15,57,58
14670,546,2,6758,9.99,2005,7,12,15,13,49,2021,3,6,15,57,58
14671,546,1,6786,2.99,2005,7,12,16,32,33,2021,3,6,15,57,58
14672,546,2,6910,6.99,2005,7,12,22,11,21,2021,3,6,15,57,58
14673,546,1,8532,4.99,2005,7,29,10,26,56,2021,3,6,15,57,58
14674,546,1,9087,4.99,2005,7,30,8,19,47,2021,3,6,15,57,58
14675,546,1,,3.99,2005,7,30,21,16,20,2021,3,6,15,57,58
14676,546,2,9626,1.99,2005,7,31,4,37,41,2021,3,6,15,57,58
14677,546,2,10370,0.99,2005,8,1,6,18,4,2021,3,6,15,57,58
14678,546,2,11352,5.99,2005,8,2,17,29,39,2021,3,6,15,57,58
14679,546,1,11797,4.99,2005,8,17,11,17,21,2021,3,6,15,57,58
14680,546,2,12591,2.99,2005,8,18,16,16,41,2021,3,6,15,57,58
14681,546,2,13850,5.99,2005,8,20,14,43,3,2021,3,6,15,57,58
14682,546,1,14797,4.99,2005,8,22,0,41,24,2021,3,6,15,57,58
14683,546,1,14829,2.99,2005,8,22,1,35,37,2021,3,6,15,57,58
14684,546,1,14929,3.99,2005,8,22,5,32,38,2021,3,6,15,57,58
14685,546,2,15565,4.99,2005,8,23,5,13,9,2021,3,6,15,57,58
14686,547,1,306,0.99,2005,5,26,21,31,57,2021,3,6,15,57,58
14687,547,2,443,8.99,2005,5,27,18,35,20,2021,3,6,15,57,58
14688,547,2,1094,1.99,2005,5,31,13,3,49,2021,3,6,15,57,58
14689,547,2,2022,8.99,2005,6,17,12,44,39,2021,3,6,15,57,58
14690,547,2,3679,4.99,2005,7,6,9,15,57,2021,3,6,15,57,58
14691,547,1,3765,4.99,2005,7,6,13,1,47,2021,3,6,15,57,58
14692,547,2,5327,4.99,2005,7,9,16,39,49,2021,3,6,15,57,58
14693,547,2,5854,4.99,2005,7,10,17,47,34,2021,3,6,15,57,58
14694,547,1,6605,0.99,2005,7,12,8,1,7,2021,3,6,15,57,58
14695,547,2,7420,4.99,2005,7,27,17,9,39,2021,3,6,15,57,58
14696,547,2,7547,3.99,2005,7,27,21,51,48,2021,3,6,15,57,58
14697,547,1,7835,4.99,2005,7,28,8,49,39,2021,3,6,15,57,58
14698,547,1,7859,3.99,2005,7,28,9,57,17,2021,3,6,15,57,58
14699,547,1,8828,2.99,2005,7,29,22,32,54,2021,3,6,15,57,58
14700,547,1,10903,2.99,2005,8,2,1,41,59,2021,3,6,15,57,58
14701,547,1,10980,4.99,2005,8,2,4,17,32,2021,3,6,15,57,58
14702,547,2,11170,5.99,2005,8,2,10,21,53,2021,3,6,15,57,58
14703,547,2,11361,0.99,2005,8,2,17,46,34,2021,3,6,15,57,58
14704,547,1,12579,0.99,2005,8,18,15,47,49,2021,3,6,15,57,58
14705,547,2,12943,2.99,2005,8,19,5,46,26,2021,3,6,15,57,58
14706,547,2,13307,2.99,2005,8,19,18,58,44,2021,3,6,15,57,58
14707,547,1,14510,9.99,2005,8,21,14,44,41,2021,3,6,15,57,58
14708,547,2,14884,4.99,2005,8,22,3,57,8,2021,3,6,15,57,58
14709,548,2,177,6.99,2005,5,26,4,14,29,2021,3,6,15,57,58
14710,548,1,743,4.99,2005,5,29,8,39,2,2021,3,6,15,57,58
14711,548,2,872,3.99,2005,5,30,5,3,4,2021,3,6,15,57,58
14712,548,1,1326,1.99,2005,6,15,11,7,39,2021,3,6,15,57,58
14713,548,1,2280,2.99,2005,6,18,6,46,54,2021,3,6,15,57,58
14714,548,2,2978,0.99,2005,6,20,8,25,16,2021,3,6,15,57,58
14715,548,1,3686,2.99,2005,7,6,9,37,50,2021,3,6,15,57,58
14716,548,2,3777,2.99,2005,7,6,13,36,48,2021,3,6,15,57,58
14717,548,1,4155,7.99,2005,7,7,9,0,49,2021,3,6,15,57,58
14718,548,2,5138,4.99,2005,7,9,8,0,46,2021,3,6,15,57,58
14719,548,2,6490,4.99,2005,7,12,2,28,3,2021,3,6,15,57,58
14720,548,1,9614,5.99,2005,7,31,3,59,31,2021,3,6,15,57,58
14721,548,2,10318,0.99,2005,8,1,4,36,53,2021,3,6,15,57,58
14722,548,1,12860,5.99,2005,8,19,2,24,41,2021,3,6,15,57,58
14723,548,1,13691,3.99,2005,8,20,9,7,39,2021,3,6,15,57,58
14724,548,2,13730,7.99,2005,8,20,10,17,9,2021,3,6,15,57,58
14725,548,2,14188,0.99,2005,8,21,3,32,4,2021,3,6,15,57,58
14726,548,2,14723,6.99,2005,8,21,21,52,32,2021,3,6,15,57,58
14727,548,1,13584,0.99,2006,2,14,15,16,3,2021,3,6,15,57,58
14728,549,1,6,0.99,2005,5,24,23,8,7,2021,3,6,15,57,58
14729,549,2,852,4.99,2005,5,30,1,36,57,2021,3,6,15,57,58
14730,549,1,906,3.99,2005,5,30,10,30,38,2021,3,6,15,57,58
14731,549,2,1086,4.99,2005,5,31,11,17,37,2021,3,6,15,57,58
14732,549,1,2050,2.99,2005,6,17,15,7,30,2021,3,6,15,57,58
14733,549,2,3523,2.99,2005,7,6,1,1,38,2021,3,6,15,57,58
14734,549,2,3892,4.99,2005,7,6,18,58,58,2021,3,6,15,57,58
14735,549,1,4447,0.99,2005,7,7,23,15,28,2021,3,6,15,57,58
14736,549,1,7252,7.99,2005,7,27,10,45,28,2021,3,6,15,57,58
14737,549,2,8239,0.99,2005,7,29,0,31,39,2021,3,6,15,57,58
14738,549,1,8316,4.99,2005,7,29,3,38,49,2021,3,6,15,57,58
14739,549,2,9445,7.99,2005,7,30,21,50,42,2021,3,6,15,57,58
14740,549,2,9511,9.99,2005,7,31,0,25,5,2021,3,6,15,57,58
14741,549,2,9887,0.99,2005,7,31,14,0,32,2021,3,6,15,57,58
14742,549,2,10281,0.99,2005,8,1,3,28,33,2021,3,6,15,57,58
14743,549,2,11737,4.99,2005,8,17,8,42,8,2021,3,6,15,57,58
14744,549,2,11878,2.99,2005,8,17,14,23,52,2021,3,6,15,57,58
14745,549,2,12634,2.99,2005,8,18,17,58,14,2021,3,6,15,57,58
14746,549,2,12747,4.99,2005,8,18,22,28,22,2021,3,6,15,57,58
14747,549,1,14434,0.99,2005,8,21,11,40,46,2021,3,6,15,57,58
14748,550,2,922,7.99,2005,5,30,11,55,55,2021,3,6,15,57,58
